callsign,origin,destination,aircraft_type,time,cargo
N159FM,KCLT,KAHN,H25B,12:55,false
N297BA,KDJT,KCLT,G280,12:55,false
AAL1548,KBOS,KCLT,B738,12:58,false
JIA5457,KCLT,KMSN,CRJ9,12:58,false
N12ML,KPNE,KCLT,E55P,13:01,false
AAL2043,KLGA,KCLT,B738,13:02,false
JIA5331,KORF,KCLT,CRJ7,13:02,false
AAL2693,KSRQ,KCLT,A320,13:03,false
AAL731,EGLL,KCLT,B77W,13:03,false
N135N,KCLT,KAVL,EC35,13:03,false
JIA5490,KCLT,KDAY,CRJ9,13:05,false
PDT5869,KPHF,KCLT,E145,13:06,false
AAL1310,KPDX,KCLT,A321,13:07,false
AAL2832,KCLT,KTPA,A321,13:07,false
VTE154,KCLT,KFRG,CRJ2,13:08,false
LXJ538,KCLT,KCMH,CL30,13:09,false
FFT1445,KCLT,KMCO,A21N,13:10,false
AAL3009,KPHX,KCLT,A21N,13:11,false
JIA5431,KHPN,KCLT,CRJ7,13:11,false
N54DE,KUZA,KCLT,EC45,13:12,false
PDT5796,KGSO,KCLT,E145,13:12,false
PDT5809,KCLT,KILM,E145,13:12,false
DAL2157,KATL,KCLT,B712,13:13,false
DAL2684,KCLT,KDTW,B712,13:15,false
ENY3562,KCLT,KARW,E75L,13:15,false
PDT6110,KCLT,KAGS,E145,13:16,false
AAL1950,KCLT,KIND,A320,13:17,false
AAL3082,KSFO,KCLT,A321,13:17,false
AAL1295,KDCA,KCLT,A319,13:18,false
AAL2309,KCLT,KPIT,B38M,13:18,false
PDT6000,KTLH,KCLT,E145,13:18,false
JIA5041,KCLT,KATL,CRJ7,13:19,false
AAL2073,KMCO,KCLT,A321,13:21,false
AAL3161,KBOS,KCLT,B738,13:21,false
COL1953,KTTN,KCLT,H25B,13:21,false
AAL2170,KCLT,KMSY,A21N,13:22,false
PDT6112,KCLT,KAVL,E145,13:22,false
AAL2828,KTPA,KCLT,B738,13:23,false
PDT5802,KGSP,KCLT,E145,13:25,false
AAL1890,KGRR,KCLT,A320,13:26,false
AAL3047,KCLT,KBNA,A321,13:26,false
PDT6017,KAGS,KCLT,E145,13:26,false
PDT6075,KFAY,KCLT,E145,13:26,false
AAL1857,KDFW,KCLT,A321,13:27,false
AAL2444,KCLT,KRSW,A321,13:27,false
AAL2407,KCLT,KDFW,A321,13:29,false
PDT5868,KCLT,KPHF,E145,13:29,false
RPA3450,KORD,KCLT,E75L,13:29,false
EDV5051,KCLT,KLGA,CRJ9,13:30,false
FFT2388,KCLT,KPHL,A21N,13:30,false
AAL1875,KCLT,KFLL,B738,13:31,false
AAL1876,KCLT,CYYZ,A319,13:32,false
AAL2336,KPVD,KCLT,A320,13:32,false
AAL2573,KCLT,KPHL,B738,13:34,false
JCM26,KBNA,KCLT,H25B,13:34,false
PDT6047,KCLT,KCAE,E145,13:35,false
PDT5810,KHSV,KCLT,E145,13:36,false
JIA5383,KCLT,KSAV,CRJ9,13:38,false
PDT5805,KCLT,KGSP,E145,13:38,false
AAL1352,KALB,KCLT,B738,13:39,false
JIA5650,KVRB,KCLT,CRJ9,13:40,false
JIA5179,KECP,KCLT,CRJ9,13:41,false
JIA5020,CYYZ,KCLT,CRJ9,13:42,false
N946RM,KCLT,KBHM,LJ45,13:44,false
PDT5900,KCLT,KROA,E145,13:44,false
ENY4178,KSAV,KCLT,E75L,13:46,false
PDT5806,KCLT,KHSV,E145,13:46,false
AAL2036,KCLT,KLGA,B738,13:47,false
N362AH,KCLT,KJQF,EC35,13:47,false
PDT5832,KCLT,KMDT,E145,13:47,false
AAL2390,KCLT,KRDU,A321,13:48,false
EDV5046,KLGA,KCLT,CRJ9,13:48,false
PDT6129,KFWA,KCLT,E145,13:48,false
PDT5822,KILM,KCLT,E145,13:49,false
AAL1658,KCHS,KCLT,A319,13:50,false
PDT5953,KTYS,KCLT,E145,13:50,false
PDT6069,KCLT,KEWN,E145,13:51,false
AAL1150,KLGA,KCLT,A321,13:53,false
AAL2316,KPNS,KCLT,A319,13:53,false
AAL2487,KSAT,KCLT,A321,13:53,false
AAL787,LFPG,KCLT,B772,13:54,false
PDT5826,KCLT,KLYH,E145,13:54,false
AAL1930,KIAH,KCLT,B738,13:55,false
N156SB,KCLT,KLUK,PC12,13:56,false
AAL1311,KPHL,KCLT,A320,13:58,false
NO_CALLSIGN,KCLT,KUZA,C172,13:59,false
AAL2110,KMEM,KCLT,B738,14:00,false
AAL2381,KRDU,KCLT,A321,14:00,false
JIA5377,KROC,KCLT,CRJ9,14:02,false
N148B,KPHX,KCLT,GLF6,14:02,false
SCX1948,KCLT,KMSP,B738,14:02,false
AAL996,KCLT,KGSO,A320,14:03,false
AAL1681,KCLT,KCLE,B738,14:05,false
AAL2957,KLAS,KCLT,A321,14:05,false
PDT5853,KOAJ,KCLT,E145,14:05,false
JIA5199,KRIC,KCLT,CRJ9,14:06,false
JIA5118,KCLT,KCHS,CRJ9,14:07,false
N405T,KMDW,KCLT,C68A,14:07,false
PDT5824,KJAN,KCLT,E145,14:08,false
AAL1770,KCLT,KDTW,A319,14:09,false
AAL3271,KCLT,KMCO,A321,14:09,false
FFT3076,KCLT,KBWI,A20N,14:09,false
JIA5058,KAVP,KCLT,CRJ9,14:09,false
JIA5405,KSGF,KCLT,CRJ9,14:09,false
N217MS,KUOS,KCLT,G150,14:09,false
AAL2530,KCLT,KORD,A21N,14:10,false
ASH6239,KIAD,KCLT,E75L,14:10,false
AAL2116,KCLT,KMEM,A320,14:11,false
SWA477,KCLT,KBWI,B737,14:11,false
EJA530,KPDK,KCLT,C68A,14:14,false
JIA5294,KMHT,KCLT,CRJ9,14:14,false
PDT5998,KCAE,KCLT,E145,14:14,false
JIA5446,KXNA,KCLT,CRJ9,14:15,false
AAL1677,KCLE,KCLT,B738,14:16,false
JIA5134,KCLT,KCMH,CRJ9,14:16,false
PDT5831,KCLT,KTYS,E145,14:16,false
AAL2074,KMCO,KCLT,A321,14:17,false
PDT5858,KCLT,KOAJ,E145,14:18,false
PDT6101,KAVL,KCLT,E145,14:18,false
EJA309,KSUA,KCLT,E55P,14:19,false
PDT6127,KCHA,KCLT,E145,14:19,false
AAL1944,KIND,KCLT,B738,14:21,false
AAL2363,KRDU,KCLT,B738,14:23,false
DAL2819,KMSP,KCLT,BCS1,14:25,false
HOB5,KCLT,KOKC,LJ45,14:27,false
JIA5075,KCLT,KBHM,CRJ7,14:28,false
AAL1573,KCLT,KBOS,B738,14:29,false
AAL2912,KCLT,KMIA,A21N,14:30,false
N45KV,KMRN,KCLT,EC45,14:32,false
AAL725,EIDW,KCLT,B772,14:33,false
DAL2157,KCLT,KATL,B712,14:34,false
AAL2318,KCLT,KPVD,B738,14:35,false
JIA9954,KCLT,KAVL,CRJ7,14:36,false
N12ML,KCLT,KHPN,E55P,14:36,false
AAL2174,KCLT,KMSY,A319,14:39,false
AAL2177,KSNA,KCLT,B38M,14:39,false
PDT5932,KCLT,KTLH,E145,14:39,false
PDT6053,KCHO,KCLT,E145,14:39,false
PDT6128,KCLT,KCHO,E145,14:39,false
RPA3450,KCLT,KEWR,E75L,14:39,false
AAL3220,KCLT,KPHX,A321,14:41,false
PDT5839,KCLT,KMGM,E145,14:41,false
N151B,KPDK,KCLT,GA6C,14:42,false
AAL3080,KSYR,KCLT,B738,14:45,false
RPA5630,KCLT,KBOS,E75L,14:45,false
N54DK,KCLT,KSOP,HDJT,14:46,false
JIA5299,KMLB,KCLT,CRJ7,14:47,false
FEX850,KCLT,KMIA,CRJ2,14:48,false
N55LC,KCLT,KTEB,GA5C,14:49,false
EJA252,KTEB,KCLT,CL60,14:52,false
COL1953,KCLT,KJVL,H25B,14:54,false
JIA5171,KLEX,KCLT,CRJ9,14:54,false
VTE3417,KPKB,KCLT,E135,14:55,false
N136MV,KBWI,KCLT,FA50,14:56,false
AAL3115,KCLT,KOMA,A320,14:57,false
AAL2352,KCLT,KPWM,B738,14:58,false
JZA747,CYYZ,KCLT,CRJ9,14:58,false
N981FH,KFTY,KCLT,F2TH,14:58,false
AAL1443,KCLT,KBDL,B738,14:59,false
JIA5391,KCLT,KMEM,CRJ9,14:59,false
PDT5941,KCLT,KTRI,E145,15:00,false
AAL846,KBWI,KCLT,A319,15:01,false
AAL493,KJFK,KCLT,B738,15:02,false
AAL750,KCLT,KLAS,A321,15:02,false
PDT5988,KCLT,KSBY,E145,15:02,false
ASH6203,KCLT,KIAD,E75L,15:03,false
EJA453,KBWI,KCLT,E55P,15:03,false
AAL1665,KLAS,KCLT,A321,15:05,false
AAL1920,KCLT,KIAH,B738,15:05,false
N665T,KTEB,KCLT,C68A,15:05,false
PDT6047,KCAE,KCLT,E145,15:05,false
JIA5288,KCLT,KMHT,CRJ9,15:06,false
PDT6046,KCLT,KCAE,E145,15:07,false
JIA5606,KCLT,KHPN,CRJ7,15:08,false
PDT5795,KCLT,KMLI,E145,15:08,false
AAL1701,KCVG,KCLT,B738,15:09,false
JIA5265,KCLT,KLEX,CRJ9,15:09,false
AAL1891,KCLT,KGRR,A320,15:10,false
N200AA,KCLT,KSVH,C208,15:10,false
PDT5785,KGNV,KCLT,E145,15:10,false
AAL2001,KJAX,KCLT,B738,15:11,false
JIA5189,KCLT,KJAN,CRJ9,15:11,false
N658TC,KCLT,KTUL,E550,15:11,false
VTE3803,KMSL,KCLT,E135,15:11,false
AAL2082,KCLT,KMCO,A321,15:13,false
AAL2127,KMCO,KCLT,A321,15:14,false
PDT6051,KCLT,KCHA,E145,15:14,false
AAL2052,KMCI,KCLT,B738,15:15,false
PDT5823,KCLT,KILM,E145,15:15,false
PDT6112,KAVL,KCLT,E145,15:15,false
AAL1696,KDFW,KCLT,A321,15:17,false
EDV5046,KCLT,KLGA,CRJ9,15:17,false
AAL1709,KCLT,KDFW,A21N,15:18,false
AAL1819,KEWR,KCLT,B738,15:19,false
ENY3535,KCLT,KECP,E75L,15:19,false
EDV5049,KCLT,KJFK,CRJ9,15:20,false
PDT6131,KCLT,KGSP,E145,15:20,false
SKW6196,KBHM,KCLT,CRJ7,15:20,false
AAL793,KPHL,KCLT,A321,15:22,false
AAL2080,KCLT,KORD,B738,15:23,false
AAL2839,KCLT,KDCA,A319,15:23,false
AAL1942,KCLT,KLGA,B738,15:24,false
AAL2254,KORF,KCLT,B738,15:25,false
PDT5805,KGSP,KCLT,E145,15:25,false
PDT6113,KCLT,KFAY,E145,15:25,false
AAL2255,KORF,KCLT,A319,15:27,false
AAL2297,KMIA,KCLT,B738,15:28,false
PDT5797,KCLT,KGSO,E145,15:28,false
JIA5180,KHPN,KCLT,CRJ7,15:29,false
JIA5627,KCLT,KSRQ,CRJ9,15:31,false
AAL733,EGLL,KCLT,B772,15:32,false
AAL2046,KCLT,KMCI,B738,15:33,false
EJA309,KCLT,KPHF,E55P,15:33,false
GGW33,KCLT,KIAD,G280,15:33,false
AAL1688,KPHX,KCLT,A321,15:34,false
JIA5370,KCLT,KRIC,CRJ9,15:35,false
CNS2319,KLOU,KCLT,PC12,15:36,false
PDT5809,KILM,KCLT,E145,15:36,false
PDT6065,KCLT,KERI,E145,15:37,false
AAL1877,KFLL,KCLT,B738,15:38,false
LN274AH,KSGF,KCLT,PC24,15:38,false
PDT6067,KCLT,KEVV,E145,15:38,false
PDT6110,KAGS,KCLT,E145,15:38,false
AAL2681,KORD,KCLT,B738,15:40,false
AAL2907,KCLT,KORD,B738,15:40,false
N136MV,KCLT,KMMU,FA50,15:40,false
N33LC,KCHS,KCLT,GA5C,15:40,false
AAL2777,KCLT,KTPA,A321,15:41,false
JIA5564,KCLT,KPIA,CRJ9,15:41,false
AAL2295,KPIT,KCLT,A319,15:42,false
DAL2819,KCLT,KMSP,BCS1,15:42,false
ENY3560,KCLT,KARW,E75L,15:42,false
JIA5388,KSBN,KCLT,CRJ9,15:42,false
N6SM,KDJT,KCLT,B350,15:43,false
PDT6078,KCLT,KFWA,E145,15:43,false
JIA5024,KCLT,KABE,CRJ9,15:44,false
SWA914,KBWI,KCLT,B737,15:45,false
AAL2717,KSTL,KCLT,A319,15:46,false
JIA5604,KCLT,KPNS,CRJ9,15:46,false
AAL1616,KBUF,KCLT,B738,15:49,false
AAL2496,MBPV,KCLT,A321,15:51,false
PDT5844,KMOB,KCLT,E145,15:51,false
AAL748,KCLT,LEMD,B772,15:53,false
DAL1429,KDTW,KCLT,B712,15:53,false
ATN3358,KCVG,KCLT,B763,15:56,false
JIA5619,KCLT,KROA,CRJ9,15:56,false
N740AK,KCLT,KLIT,C25C,15:56,false
RPA5828,KLGA,KCLT,E75L,15:56,false
JIA5307,KCLT,KMSN,CRJ9,16:00,false
AAL1660,KCLT,KMCO,A321,16:01,false
AAL1960,KSFO,KCLT,A321,16:02,false
JZA748,KCLT,CYYZ,CRJ9,16:02,false
PDT6069,KEWN,KCLT,E145,16:02,false
ENY3562,KHXD,KCLT,E75L,16:04,false
JIA5383,KSAV,KCLT,CRJ9,16:04,false
ENY4146,KLIT,KCLT,E75L,16:06,false
LN279AH,KCHS,KCLT,PC24,16:06,false
AAL301,MWCR,KCLT,B738,16:07,false
PDT6119,KCLT,KSAV,E145,16:07,false
AAL1510,KCLT,KBNA,B738,16:10,false
AAL749,LEMD,KCLT,B772,16:10,false
JIA5148,KDAB,KCLT,CRJ9,16:10,false
AAL1706,KCLT,KCVG,B38M,16:11,false
EJA453,KCLT,KFLO,E55P,16:11,false
PDT5826,KLYH,KCLT,E145,16:12,false
SWA4343,KMDW,KCLT,B38M,16:12,false
JRT50,KBNA,KCLT,LJ45,16:13,false
N405T,KCLT,KTOC,C68A,16:14,false
AAL863,MUMZ,KCLT,A321,16:15,false
AAL2898,KGSO,KCLT,A320,16:16,false
N6SM,KCLT,KDJT,B350,16:16,false
JIA5118,KCHS,KCLT,CRJ9,16:17,false
AAL1999,KCLT,KJAX,A321,16:21,false
AAL2410,KCLT,KRIC,A320,16:21,false
PDT5868,KPHF,KCLT,E145,16:21,false
JIA5490,KDAY,KCLT,CRJ9,16:22,false
N362AH,KJQF,KCLT,EC35,16:23,false
AAL2424,KCLT,KROC,A319,16:25,false
AAL2836,KTPA,KCLT,A321,16:25,false
DAL2070,KSLC,KCLT,A21N,16:25,false
JIA5527,KCLT,KDCA,CRJ9,16:25,false
PDT6056,KCLT,KCHO,E145,16:25,false
SKW4827,KSHD,KCLT,CRJ7,16:25,false
VTE3091,KOWB,KCLT,CRJ2,16:26,false
PDT5807,KCLT,KHSV,E145,16:27,false
AAL536,KCLT,KORD,A321,16:28,false
DLH428,EDDM,KCLT,A359,16:29,false
PDT5831,KTYS,KCLT,E145,16:30,false
ASH6127,KIAH,KCLT,E75L,16:31,false
N940JF,KTCL,KCLT,C68A,16:31,false
AAL3280,KORD,KCLT,B38M,16:32,false
JIA5117,KCLT,KCMH,CRJ9,16:32,false
PDT6130,KCLT,KPGV,E145,16:33,false
AAL1419,KAUS,KCLT,A320,16:34,false
AAL1622,KCLT,KBWI,B738,16:35,false
AAL2338,KCLT,KPVD,B738,16:35,false
AAL2853,KTUL,KCLT,B738,16:36,false
FFT2452,KMCO,KCLT,A321,16:37,false
AAL2033,KLGA,KCLT,A320,16:39,false
AAL2815,KCLT,KDFW,A321,16:40,false
N265NX,KCSG,KCLT,PC12,16:40,false
RPA5837,KBOS,KCLT,E75L,16:40,false
JIA5444,KXNA,KCLT,CRJ9,16:41,false
PDT6070,KCLT,KEWN,E145,16:42,false
AAL1448,KBDL,KCLT,A321,16:43,false
JIA5443,KCLT,KXNA,CRJ7,16:43,false
JIA5571,KTVC,KCLT,CRJ9,16:43,false
PDT5806,KHSV,KCLT,E145,16:43,false
SKW6439,KCLT,KTYS,CRJ7,16:43,false
AAL784,KCLT,EDDM,B772,16:44,false
PDT5851,KCLT,KOAJ,E145,16:44,false
PDT5902,KCLT,KROA,E145,16:44,false
AAL2379,KCLT,KRDU,A321,16:46,false
PDT5858,KOAJ,KCLT,E145,16:46,false
AAL1722,KCLT,KLGA,B738,16:47,false
AAL2134,KMKE,KCLT,A319,16:47,false
JIA5350,CYUL,KCLT,CRJ9,16:48,false
JIA5339,KCLT,KORF,CRJ7,16:49,false
AAL2309,KPIT,KCLT,B38M,16:50,false
PDT5825,KCLT,KLYH,E145,16:50,false
PDT6046,KCAE,KCLT,E145,16:50,false
PDT5941,KTRI,KCLT,E145,16:51,false
AAL2030,KLAS,KCLT,A321,16:53,false
JIA5093,KBTV,KCLT,CRJ9,16:53,false
PDT6116,KCLT,KILM,E145,16:53,false
EJA530,KCLT,KHPN,C68A,16:54,false
JIA5579,KRAP,KCLT,CRJ9,16:54,false
AAL325,LGAV,KCLT,B772,16:55,false
N95PW,KPDK,KCLT,C550,16:55,false
JIA5030,KCLT,CYYZ,CRJ9,16:56,false
AAL1861,KCLT,KFLL,A321,16:57,false
AAL1552,KCLT,KBOS,A321,16:58,false
AAL704,KCLT,EDDF,B772,16:58,false
AAL1611,KBOS,KCLT,B738,16:59,false
AAL2212,KCLT,KFLO,A319,16:59,false
JIA5134,KCMH,KCLT,CRJ9,16:59,false
AAL1838,KCLT,KPHL,B738,17:00,false
AAL2731,KCLT,KSTL,B738,17:00,false
AAL2832,KTPA,KCLT,A321,17:00,false
PDT5979,KROA,KCLT,E145,17:00,false
AAL1763,KDSM,KCLT,A320,17:01,false
PDT6032,KCLT,KAVL,E145,17:02,false
AAL1614,KCLT,KBUF,B738,17:03,false
AAL3294,KCLT,KALB,A319,17:03,false
AAL1679,KCLT,KCLE,B738,17:04,false
AAL2759,KCLT,KSYR,A321,17:04,false
JIA5022,KDCA,KCLT,CRJ9,17:04,false
CNS2319,KCLT,KCHS,PC12,17:05,false
AAL3023,KJAC,KCLT,A319,17:06,false
PDT5797,KGSO,KCLT,E145,17:06,false
PDT5939,KCLT,KTRI,E145,17:06,false
AAL1486,KBNA,KCLT,A321,17:08,false
JIA5075,KBHM,KCLT,CRJ7,17:08,false
N362AH,KCLT,KJQF,EC35,17:08,false
AAL1779,KCLT,KPHX,A321,17:09,false
N69NL,KIAD,KCLT,PC12,17:09,false
VTE3418,KCLT,KPKB,E135,17:09,false
AAL2098,KMCO,KCLT,A321,17:10,false
JIA5094,KCLT,KBTV,CRJ9,17:10,false
JIA5407,KCLT,KSGF,CRJ9,17:11,false
N265CM,KCLT,KORD,C560,17:11,false
AAL2100,KCLT,KMCO,A321,17:12,false
PDT6113,KFAY,KCLT,E145,17:13,false
AAL2402,KRDU,KCLT,A321,17:15,false
NO_CALLSIGN,KCHS,KCLT,C17,17:15,false
VTE3936,KCLT,KAOO,E135,17:15,false
N275LX,KPDK,KCLT,C25B,17:16,false
PDT6018,KCLT,KAGS,E145,17:16,false
AAL2203,KCLT,KMSY,A320,17:17,false
SWA914,KCLT,KBNA,B737,17:17,false
AAL2270,KCLT,KDJT,A321,17:18,false
AAL2442,KCLT,KRSW,B738,17:18,false
FFT4353,KPHL,KCLT,A321,17:18,false
JIA5306,KMSN,KCLT,CRJ9,17:18,false
JIA5672,KCLT,KCHS,CRJ9,17:19,false
AAL2225,KOMA,KCLT,B738,17:20,false
SKW5757,KORD,KCLT,E75L,17:20,false
PDT6128,KCHO,KCLT,E145,17:21,false
AAL2671,KVPS,KCLT,A320,17:22,false
AAL9780,KCLT,KVQQ,A321,17:23,false
RPA3533,KEWR,KCLT,E75L,17:23,false
PDT5823,KILM,KCLT,E145,17:24,false
PDT6051,KCHA,KCLT,E145,17:25,false
PDT6118,KCLT,KGPT,E145,17:25,false
ENY3633,KCLT,KLIT,E75L,17:26,false
PDT5845,KCLT,KMOB,E145,17:26,false
AAL1939,KCLT,KIND,B738,17:27,false
AAL1950,KIND,KCLT,A320,17:28,false
AAL2231,KCLT,KMIA,B738,17:28,false
AAL2348,KPWM,KCLT,A320,17:28,false
AAL3263,KCLT,KDCA,A319,17:28,false
PDT6052,KCLT,KCHA,E145,17:29,false
JIA5397,KSDF,KCLT,CRJ9,17:31,false
PDT5932,KTLH,KCLT,E145,17:32,false
JIA5082,KCLT,KDAY,CRJ7,17:33,false
SWA1173,KCLT,KSTL,B38M,17:35,false
FFT3075,KBWI,KCLT,A20N,17:36,false
AAL1681,KCLE,KCLT,B738,17:38,false
N95PW,KCLT,KLOU,C550,17:38,false
N902FH,KBNA,KCLT,C56X,17:39,false
PDT5875,KCLT,KCAE,E145,17:41,false
DAL31,EGLL,KCLT,B764,17:42,false
PDT5989,KCLT,KMDT,E145,17:43,false
AAL2444,KRSW,KCLT,A321,17:44,false
ASH4020,KCLT,KIAH,E75L,17:44,false
N317GS,KCHS,KCLT,LJ45,17:45,false
FFT1362,KDEN,KCLT,A321,17:46,false
JIA5269,KCLT,KMEM,CRJ9,17:46,false
AAL985,KMIA,KCLT,B738,17:49,false
AAL1991,KCLT,KJAX,A320,17:54,false
PDT5927,KCLT,KTLH,E145,17:54,false
UAL1633,KDEN,KCLT,A320,17:57,false
AAL1875,KFLL,KCLT,B738,17:59,false
DAL974,KLGA,KCLT,A321,17:59,false
JIA5298,KCLT,KMLB,CRJ9,17:59,false
PDT5988,KSBY,KCLT,E145,17:59,false
N405T,KGKT,KCLT,C68A,18:01,false
AAL1031,KCLT,KLAS,A321,18:02,false
PDT5839,KMGM,KCLT,E145,18:02,false
AAL1895,KCLT,KGSO,A320,18:04,false
AAL786,KCLT,LFPG,B772,18:04,false
JIA5370,KRIC,KCLT,CRJ9,18:04,false
JIA5649,KCLT,KECP,CRJ9,18:05,false
AAL1294,KJFK,KCLT,B738,18:06,false
AAL1699,MBPV,KCLT,A321,18:07,false
AAL2170,KMSY,KCLT,A21N,18:08,false
UPS2274,KRFD,KCLT,A306,18:10,true
JIA5203,KCLT,KGSP,CRJ7,18:11,false
AAL2784,KTPA,KCLT,A321,18:12,false
JIA5150,KCLT,KDAB,CRJ9,18:12,false
AAL2409,KCLT,KDFW,A321,18:13,false
AAL1060,KCLT,KLGA,B738,18:14,false
AAL2116,KMEM,KCLT,A320,18:14,false
PDT5811,KCLT,KHSV,E145,18:15,false
EJA588,KAHN,KCLT,C56X,18:16,false
ENY3422,KCLT,KGSP,E75L,18:17,false
JIA5040,KCLT,KATL,CRJ9,18:17,false
JIA5619,KROA,KCLT,CRJ9,18:17,false
AAL2412,KCLT,KRIC,B738,18:19,false
JIA5212,KCLT,KBTR,CRJ9,18:19,false
N902FH,KCLT,KRDU,C56X,18:19,false
FFT3134,KCLT,KLGA,A321,18:21,false
RPA5828,KCLT,KLGA,E75L,18:21,false
AAL2602,KSLC,KCLT,A321,18:22,false
DAL2070,KCLT,KSLC,A21N,18:25,false
PDT5899,KCLT,KROA,E145,18:25,false
ATN3373,KCLT,KILN,B763,18:27,false
AAL344,KDFW,KCLT,A321,18:28,false
PDT5867,KCLT,KPHF,E145,18:30,false
EJA990,KFOK,KCLT,C68A,18:32,false
JIA5391,KMEM,KCLT,CRJ9,18:32,false
AAL1274,KPHX,KCLT,A321,18:34,false
AAL2525,KSEA,KCLT,A321,18:37,false
AAL1526,KBNA,KCLT,B738,18:38,false
AAL1919,KIAH,KCLT,A321,18:47,false
ENY3535,KECP,KCLT,E75L,18:48,false
PDT6032,KAVL,KCLT,E145,18:51,false
DAL2821,KMSP,KCLT,A319,18:54,false
PDT6116,KILM,KCLT,E145,18:54,false
AAL3152,KPHL,KCLT,B738,18:56,false
PDT6119,KSAV,KCLT,E145,18:56,false
UPS5282,KSDF,KCLT,A306,19:00,true
AAL1794,KCLT,KDTW,A319,19:05,false
PDT5102,KCLT,KGNV,E145,19:09,false
PDT5825,KLYH,KCLT,E145,19:09,false
AAL358,KCLT,KSNA,B38M,19:10,false
AAL1758,KDEN,KCLT,A321,19:11,false
AAL2533,KCLT,KGGE,A319,19:11,false
AAL3120,KJFK,KCLT,A319,19:11,false
AAL1071,KCLT,KEWR,B38M,19:12,false
AAL2962,KAVP,KCLT,A320,19:12,false
PDT6049,KCLT,KCHA,E145,19:12,false
AAL1225,KPHX,KCLT,A21N,19:13,false
EJA588,KCLT,KMDW,C56X,19:14,false
FWR98,KHEF,KCLT,E55P,19:14,false
AAL2953,KCLT,KIAD,A320,19:16,false
PDT6065,KERI,KCLT,E145,19:16,false
JIA5016,KCLT,KHPN,CRJ7,19:23,false
AAL2410,KRIC,KCLT,A320,19:27,false
AAL2911,KCVG,KCLT,B38M,19:34,false
JIA5189,KJAN,KCLT,CRJ9,19:37,false
AAL2318,KPVD,KCLT,B738,19:38,false
AAL3153,KBZN,KCLT,B38M,19:39,false
AAL1320,KLGA,KCLT,B738,19:41,false
JIA5117,KCMH,KCLT,CRJ9,19:41,false
AAL400,KMIA,KCLT,B738,19:43,false
JIA5343,KPIA,KCLT,CRJ9,19:44,false
AAL1891,KGRR,KCLT,A320,19:47,false
AAL2174,KMSY,KCLT,A319,19:48,false
AAL3064,KCLT,KPDX,A321,19:53,false
FFT3133,KLGA,KCLT,A20N,20:01,false
SWA478,KBNA,KCLT,B737,20:03,false
AAL1573,KBOS,KCLT,B738,20:05,false
AAL2407,KDFW,KCLT,A321,20:05,false
AAL783,TJSJ,KCLT,A321,20:06,false
AAL2379,KRDU,KCLT,A321,20:12,false
ATN3322,KSBD,KCLT,B763,20:15,false
AAL9781,KVQQ,KCLT,A321,20:18,false
AAL1683,KORD,KCLT,B738,20:23,false
N464T,KIAD,KCLT,C68A,20:30,false
EDV5067,KJFK,KCLT,CRJ9,20:31,false
JIA5070,KHPN,KCLT,CRJ7,20:33,false
JIA5307,KMSN,KCLT,CRJ9,20:36,false
AAL2424,KROC,KCLT,A319,20:37,false
JIA5265,KLEX,KCLT,CRJ9,20:38,false
UAL1149,KEWR,KCLT,B38M,20:38,false
AAL2082,KMCO,KCLT,A321,20:39,false
AAL2046,KMCI,KCLT,B738,20:40,false
AAL1443,KBDL,KCLT,B738,20:42,false
JZA749,CYYZ,KCLT,CRJ9,20:42,false
AAL1679,KCLE,KCLT,B738,20:44,false
AAL1942,KLGA,KCLT,B738,20:46,false
N590BA,KBED,KCLT,GA5C,20:53,false
DLH4W,KCLT,EDDM,A359,20:59,false
AAL2686,KCLT,KSTL,B738,21:08,false
N704FC,KAUS,KCLT,C68A,21:09,false
AAL1497,KCLT,KBNA,A320,21:11,false
AAL1920,KIAH,KCLT,B738,21:11,false
AAL2352,KPWM,KCLT,B738,21:13,false
JIA5389,KCLT,KSBN,CRJ9,21:14,false
AAL2556,KCLT,KSFO,A321,21:15,false
AAL1614,KBUF,KCLT,B738,21:17,false
JIA5566,KCLT,KJAN,CRJ9,21:18,false
FFT2369,KCLT,KDEN,A321,21:20,false
JIA5030,CYYZ,KCLT,CRJ9,21:22,false
RPA5818,KLGA,KCLT,E170,21:22,false
SKW4718,KCLT,KORD,E75L,21:22,false
AAL3131,KMIA,KCLT,B738,21:23,false
FFT1983,KCLT,KFLL,A321,21:25,false
AAL2595,KCLT,KBOS,B738,21:26,false
AAL2935,KCLT,KIAH,B738,21:27,false
SWA4299,KDAL,KCLT,B738,21:34,false
EJA990,KCLT,KJAX,C68A,21:38,false
FFT3699,KCLT,KMIA,A20N,21:38,false
N5YD,KBXA,KCLT,C25A,21:39,false
AAL2338,KPVD,KCLT,B738,21:40,false
AAL2038,KLAS,KCLT,A321,21:42,false
JIA5094,KBTV,KCLT,CRJ9,21:48,false
LN274AH,KCLT,KLUK,PC24,21:48,false
PDT6043,KCLT,KCAE,E145,21:53,false
PDT5940,KCLT,KTRI,E145,22:04,false
AAL1698,KCLT,KDFW,A321,22:07,false
JIA5161,KCLT,KSDF,CRJ9,22:08,false
AAL488,KCLT,KMIA,B772,22:09,false
LN279AH,KCLT,KECG,PC24,22:12,false
AAL2120,KCLT,KPWM,B738,22:17,false
SWA478,KCLT,KBWI,B737,22:18,false
DAL974,KCLT,KATL,A321,22:19,false
