callsign,origin,destination,aircraft_type,time,cargo
JBU1084,KMCO,KJFK,A320,14:57,false
UAL2206,KIAD,KMCO,B739,14:58,false
JBU128,KMCO,KEWR,BCS3,14:59,false
AAL2092,KMIA,KMCO,A319,14:59,false
AAL2065,KPHL,KMCO,A321,14:59,false
SWA1572,KMCO,KBWI,B737,15:00,false
FFT2452,KMCO,KCLT,A20N,15:00,false
DAL1208,KMCO,KMSP,B752,15:00,false
JBU1042,KMCO,KROC,A320,15:00,false
FFT4725,TJSJ,KMCO,A321,15:02,false
UAL2008,KORD,KMCO,A21N,15:03,false
FFT34,MROC,KMCO,A21N,15:04,false
SWA1440,KDCA,KMCO,B737,15:05,false
UAL1970,KMCO,KCLE,B38M,15:05,false
AVA029,KMCO,SKBO,A20N,15:10,false
SWA1724,KMKE,KMCO,B38M,15:10,false
AAL2066,KMCO,KORD,B738,15:11,false
FFT3364,KDTW,KMCO,A321,15:13,false
BAW43C,EGKK,KMCO,B772,15:15,false
SWA4922,KMCO,KATL,B38M,15:15,false
SWA1656,KMCO,TJSJ,B38M,15:15,false
FFT3975,KMCO,KATL,A20N,15:18,false
FFT1683,KBDL,KMCO,A20N,15:20,false
SWA3408,KBNA,KMCO,B737,15:20,false
SWA2617,KMCO,KMDW,B38M,15:20,false
JBU51,KBOS,KMCO,BCS3,15:22,false
DAL2775,KMCO,KJFK,A21N,15:22,false
CMP868,KMCO,MPTO,B738,15:23,false
VOI1781,KMCO,MMGL,A21N,15:25,false
TAI423,KMCO,MSLP,A320,15:25,false
BWA485,KMCO,TTPP,B38M,15:25,false
SWA4374,KBWI,KMCO,B38M,15:30,false
SWA2632,KMCO,KDEN,B738,15:30,false
FFT4173,KPHL,KMCO,A20N,15:30,false
AAL2098,KMCO,KCLT,A321,15:32,false
DAL482,KLAX,KMCO,A21N,15:35,false
SWA4287,KMCO,KSTL,B38M,15:35,false
DAL1642,KATL,KMCO,B752,15:38,false
FFT1620,KMCO,KPIT,A321,15:38,false
AAL2092,KMCO,KMIA,A319,15:39,false
UAL2071,KSFO,KMCO,B39M,15:39,false
SWA206,KCLE,KMCO,B738,15:40,false
DAL1372,KMCO,KATL,A321,15:40,false
SWA249,KMCO,KOKC,B38M,15:40,false
SWA2679,KMCO,KTUL,B737,15:40,false
ARE4407,KMCO,SKBO,A320,15:40,false
SWA599,MYNN,KMCO,B737,15:40,false
UAL2845,KMCO,KDEN,A21N,15:41,false
FFT4145,KMCO,KLAX,A21N,15:43,false
SWA4889,KLAS,KMCO,B738,15:45,false
AAL2143,KMCO,KDFW,A321,15:45,false
SWA4654,KMCO,KHOU,B738,15:45,false
UAL1360,KMCO,KIAH,B738,15:45,false
SWA2123,KMCO,KMCI,B737,15:45,false
SWA913,MWCR,KMCO,B737,15:45,false
JBU495,KHPN,KMCO,A320,15:47,false
DAL2564,KMCO,KLGA,A321,15:47,false
FFT1369,KMCO,KGRR,A20N,15:49,false
ASA300,KPDX,KMCO,B39M,15:49,false
VIR92MC,KMCO,EGLL,A333,15:50,false
AAL2065,KMCO,KPHL,A321,15:50,false
VIV701,KMCO,MMMY,A320,15:50,false
ARE4408,SKBO,KMCO,A320,15:50,false
AAL2097,KDFW,KMCO,B738,15:51,false
AAL2089,KORD,KMCO,B38M,15:51,false
SWA281,KAUS,KMCO,B737,15:55,false
SWA2652,KDEN,KMCO,B38M,15:55,false
SWA2606,KMCO,KBNA,B38M,15:55,false
SWA4702,KMCO,KBHM,B737,16:00,false
FFT2713,KMCO,KDTW,A21N,16:01,false
UAL2354,KDEN,KMCO,A21N,16:04,false
UAL2662,KIAH,KMCO,B739,16:04,false
UAL2629,KMCO,KEWR,B739,16:04,false
FFT4355,KIAD,KMCO,A20N,16:05,false
SWA3238,KMCI,KMCO,B738,16:05,false
JBU438,KMCO,KBDL,A320,16:07,false
VIR73Q,EGCC,KMCO,A35K,16:10,false
SWA1025,MMUN,KMCO,B737,16:10,false
AMX434,MMMX,KMCO,B39M,16:11,false
FFT4018,KDFW,KMCO,A21N,16:12,false
DAL2032,KSLC,KMCO,A21N,16:13,false
WJA1410,CYYC,KMCO,B738,16:15,false
SWA2613,KMCO,KBWI,B38M,16:15,false
FFT1234,KMCO,KRDU,A20N,16:15,false
SWA3120,KOKC,KMCO,B38M,16:15,false
DAL1007,KDCA,KMCO,A319,16:18,false
JBU2875,KMCO,KPVD,BCS3,16:20,false
AAL2105,KPHX,KMCO,A321,16:20,false
JBU655,KSYR,KMCO,A320,16:20,false
MXY843,KCHS,KMCO,BCS3,16:21,false
UAL2071,KMCO,KORD,A21N,16:21,false
FFT4837,KMCO,KIND,A20N,16:24,false
VOI780,MMMX,KMCO,A21N,16:24,false
JBU240,MYNN,KMCO,A320,16:24,false
SWA3004,KMCO,KMSY,B738,16:25,false
AVA219,KMCO,SKBO,A320,16:25,false
FFT2868,KMCO,TJSJ,A321,16:25,false
ASA295,KSEA,KMCO,B39M,16:26,false
JBU1152,KMCO,KBOS,A320,16:27,false
FFT3312,KDEN,KMCO,A20N,16:30,false
VIR140B,KMCO,EGCC,A333,16:30,false
SWA1220,KMCO,KCVG,B738,16:30,false
SWA1622,KPIT,KMCO,B38M,16:30,false
GLO7634,SBBR,KMCO,B38M,16:30,false
FFT1111,KRDU,KMCO,A21N,16:32,false
FFT4404,KMCO,KPHL,A20N,16:35,false
FFT3469,KMCO,KIAH,A321,16:36,false
MXY823,KMYR,KMCO,BCS3,16:38,false
CMP478,MPTO,KMCO,B38M,16:38,false
JBU769,KRIC,KMCO,A320,16:39,false
DAL1150,KATL,KMCO,A321,16:40,false
AAL2082,KCLT,KMCO,A321,16:40,false
SWA3049,KMCO,KRIC,B38M,16:40,false
SWA273,MKJS,KMCO,B38M,16:40,false
AAL2089,KMCO,KORD,B38M,16:41,false
JBU1694,KMCO,KHPN,A320,16:42,false
UAL1811,KORD,KMCO,B738,16:43,false
DAL1642,KMCO,KATL,B752,16:45,false
UAL413,KMCO,KIAD,B39M,16:45,false
DAL2036,KMCO,KSLC,A21N,16:45,false
SWA335,KORF,KMCO,B737,16:45,false
TAM8126,SBGR,KMCO,B789,16:45,false
DAL337,KDTW,KMCO,A321,16:46,false
AAL2109,KPHL,KMCO,A321,16:46,false
AAL2097,KMCO,KDFW,B738,16:48,false
SWA2935,KMCO,KPHL,B738,16:50,false
ASA419,KMCO,KSEA,B39M,16:52,false
MXY217,KCRW,KMCO,BCS3,16:53,false
FFT1418,KIAH,KMCO,A321,16:53,false
SWA3995,TIST,KMCO,B737,16:55,false
AAL1288,KDFW,KMCO,A321,16:57,false
CMP459,KMCO,MPTO,B738,16:58,false
JBU2937,KBDL,KMCO,A320,16:59,false
JBU2251,KBOS,KMCO,BCS3,17:00,false
JBU1728,KMCO,KEWR,A320,17:00,false
FFT1481,KMCO,KDFW,A21N,17:02,false
UAL2215,KEWR,KMCO,B38M,17:03,false
DAL2225,KMSP,KMCO,B753,17:04,false
WJA1037,KMCO,CYYZ,B738,17:05,false
SWA616,KMCO,MYNN,B737,17:05,false
SWA2788,KMCO,TJSJ,B738,17:05,false
MXY830,KMCO,KHVN,BCS3,17:06,false
MXY855,KRDU,KMCO,BCS3,17:08,false
JBU1014,MMUN,KMCO,A320,17:09,false
SWA4923,KMCO,KIND,B737,17:10,false
SWA4720,KAUS,KMCO,B738,17:15,false
BAW63H,KMCO,EGKK,B772,17:15,false
JBU655,KMCO,KLGA,A320,17:15,false
FFT2129,KMCO,KMEM,A20N,17:15,false
SWA3451,KMCO,KPIT,B738,17:15,false
SWA783,MDPC,KMCO,B738,17:15,false
UAL1770,KMCO,KDEN,A21N,17:17,false
UAL1872,KMCO,KIAH,B739,17:19,false
SWA5066,KHOU,KMCO,B38M,17:20,false
AAL2105,KMCO,KPHX,A321,17:20,false
MXY798,KMCO,KSBN,BCS3,17:23,false
FFT3916,KCLE,KMCO,A21N,17:24,false
FFT4025,KMCO,KATL,A21N,17:24,false
SWA3621,KMCO,KBNA,B738,17:25,false
DAL382,KMCO,KLAX,A21N,17:25,false
SWA1339,KMEM,KMCO,B38M,17:25,false
JBU399,KLGA,KMCO,A320,17:28,false
ASA301,KMCO,KPDX,B39M,17:29,false
SWA2401,KELP,KMCO,B738,17:30,false
SWA889,KMCO,KBWI,B737,17:30,false
AAL2082,KMCO,KCLT,A321,17:30,false
SWA2657,KMCO,KMDW,B737,17:30,false
ARE4409,KMCO,SKBO,A320,17:30,false
SWA3579,KRIC,KMCO,B737,17:30,false
SWA1721,TNCM,KMCO,B38M,17:30,false
JBU2424,KMCO,KDCA,A320,17:34,false
SWA992,KDAL,KMCO,B737,17:35,false
DAL328,KSEA,KMCO,A21N,17:35,false
AAL2109,KMCO,KPHL,A321,17:37,false
MXY760,KMCO,KAVP,BCS3,17:38,false
FFT2757,KMCO,KCMH,A20N,17:40,false
JBU1133,KMCO,TJSJ,A320,17:40,false
SWA3242,KMSY,KMCO,B738,17:40,false
AMX443,KMCO,MMMX,B39M,17:43,false
JBU987,KORH,KMCO,A320,17:44,false
DAL1150,KMCO,KATL,A321,17:45,false
SWA3881,KMCO,KCLE,B737,17:45,false
DAL1742,KATL,KMCO,A321,17:47,false
AAL1288,KMCO,KDFW,A321,17:47,false
DAL2524,KMCO,KAUS,A319,17:50,false
JBU483,KJFK,KMCO,A320,17:51,false
DAL337,KMCO,KDTW,A321,17:51,false
AAL2069,KLGA,KMCO,A321,17:52,false
FFT1055,KMCO,KCLE,A21N,17:52,false
AAL2072,KMIA,KMCO,A319,17:52,false
FFT3663,KBWI,KMCO,A321,17:53,false
MXY848,KMCO,KGPT,BCS3,17:53,false
UPS1326,KSDF,KMCO,B763,17:53,true
SCX345,KMSP,KMCO,B739,17:54,false
OCN68,EDDF,KMCO,A333,17:55,false
CMP445,KMCO,MPTO,B38M,17:57,false
UAL609,KORD,KMCO,B39M,17:57,false
UAL1101,KIAD,KMCO,B39M,17:59,false
JBU1586,KMCO,KBUF,BCS3,17:59,false
VIR75L,EGCC,KMCO,A35K,18:00,false
VIR135G,EGLL,KMCO,A35K,18:00,false
SWA4727,KMCO,KMKE,B38M,18:00,false
AZU8706,SBKP,KMCO,A339,18:00,false
DAL2024,KSLC,KMCO,A21N,18:01,false
UAL1213,KEWR,KMCO,B39M,18:03,false
FFT4004,KMCO,KBWI,A321,18:03,false
UAL583,KMCO,KEWR,B38M,18:05,false
SWA2877,KROC,KMCO,B38M,18:05,false
SWA2607,KMCO,KBNA,B738,18:10,false
SWA4945,KMCO,KCMH,B737,18:10,false
SWA4898,KMCO,KPVD,B737,18:10,false
SWA3236,KMCO,KSTL,B738,18:10,false
SWA3376,KPIT,KMCO,B38M,18:10,false
SWA1641,TNCA,KMCO,B38M,18:10,false
JBU2052,KMCO,KBOS,A320,18:11,false
UAL496,KIAH,KMCO,B739,18:14,false
EIN12W,EIDW,KMCO,A333,18:15,false
VOI781,KMCO,MMMX,A21N,18:15,false
SWA435,KOMA,KMCO,B38M,18:15,false
SWA910,KSDF,KMCO,B737,18:15,false
SWA402,MBPV,KMCO,B38M,18:15,false
SWA3491,TJSJ,KMCO,B737,18:15,false
MXY524,KILM,KMCO,BCS3,18:16,false
ASA396,KSAN,KMCO,B39M,18:17,false
DAL1685,KJFK,KMCO,A21N,18:20,false
SWA455,KMCO,KBWI,B738,18:20,false
DAL2824,KCVG,KMCO,B738,18:23,false
DAL2225,KMCO,KMSP,B753,18:24,false
UBT78G,EGKK,KMCO,B789,18:25,false
JBU1947,KMCO,KFLL,A320,18:25,false
SWA1122,KMCO,KMEM,B38M,18:25,false
AAL2385,KMCO,KDFW,A321,18:26,false
FFT2288,KMCO,KORF,A21N,18:29,false
UAL1621,KLAX,KMCO,B39M,18:30,false
ASA420,KSEA,KMCO,B39M,18:30,false
BHS239,MYNN,KMCO,B737,18:30,false
AAL2072,KMCO,KMIA,A319,18:34,false
JBU1284,KMCO,KJFK,A320,18:37,false
JBU522,MKJS,KMCO,BCS3,18:39,false
SWA3247,KCMH,KMCO,B38M,18:40,false
SWA4537,KIND,KMCO,B737,18:40,false
VIR36VL,KMCO,EGLL,A35K,18:40,false
DAL867,KLAX,KMCO,A21N,18:42,false
AAL2069,KMCO,KLGA,A321,18:42,false
FFT4662,KPNS,KMCO,A21N,18:43,false
AAL2100,KCLT,KMCO,A321,18:44,false
FFT3554,KMSY,KMCO,A21N,18:44,false
AAY3180,KATW,KMCO,A320,18:45,false
DAL328,KMCO,KSEA,A21N,18:45,false
SWA293,MKJS,KMCO,B38M,18:45,false
ACA1096,CYUL,KMCO,B38M,18:47,false
FDX746,KMEM,KMCO,B763,18:49,true
DAL1497,KATL,KMCO,A321,18:50,false
SCX346,KMCO,KMSP,B739,18:50,false
SWA2071,KMCO,KMSY,B737,18:50,false
SWA2681,KMCO,KPHX,B738,18:50,false
DAL2520,KLGA,KMCO,A321,18:52,false
DAL1742,KMCO,KATL,A321,18:52,false
JBU595,KHPN,KMCO,A320,18:53,false
FFT3767,KRIC,KMCO,A20N,18:53,false
DAL2887,KBOS,KMCO,A321,18:54,false
SWA4833,KDCA,KMCO,B737,18:55,false
SWA4716,KMCI,KMCO,B38M,18:55,false
SWA2660,KMCO,KMDW,B38M,18:55,false
AAL1024,KLAX,KMCO,A321,18:56,false
MXY525,KMCO,KILM,BCS3,18:56,false
AAL1673,KPHL,KMCO,A321,18:57,false
AAL2147,KMIA,KMCO,A319,18:58,false
BAW39D,EGKK,KMCO,B772,19:00,false
SWA4711,KMCO,KBNA,B38M,19:00,false
UAL2620,KMCO,KSFO,B39M,19:03,false
SWA569,KBNA,KMCO,B737,19:05,false
SWA1387,KMCO,KBWI,B38M,19:05,false
SWA5067,KMCO,KHOU,B38M,19:05,false
UAL1997,KMCO,KIAD,B39M,19:05,false
DAL1319,KRDU,KMCO,A320,19:05,false
JBU2134,TJSJ,KMCO,A320,19:07,false
UAL1651,KMCO,KEWR,B39M,19:09,false
JBU551,KBOS,KMCO,A320,19:11,false
FFT3855,KPHL,KMCO,A21N,19:11,false
DAL872,KMCO,KLAX,A21N,19:12,false
JBU798,KMCO,KLGA,A320,19:12,false
SWA2529,KMCO,KATL,B737,19:15,false
SWA3948,KSTL,KMCO,B38M,19:15,false
DAL2824,KMCO,KCVG,B738,19:18,false
UAL2215,KMCO,KIAH,B739,19:20,false
SWA399,KMCO,KPIT,B737,19:20,false
ASA397,KMCO,KSAN,B39M,19:20,false
AMX436,MMMX,KMCO,B39M,19:20,false
FFT3913,KMCO,KLAS,A21N,19:21,false
DAL1691,KMCO,KSLC,A21N,19:25,false
MXY311,KMSY,KMCO,BCS3,19:25,false
SWA3726,TJSJ,KMCO,B738,19:25,false
SWA4402,KMCO,KAUS,B38M,19:30,false
SWA2627,KMCO,KDCA,B737,19:30,false
TAM8127,KMCO,SBGR,B789,19:30,false
TAM8186,SBGR,KMCO,B789,19:30,false
ROU1672,CYYZ,KMCO,A320,19:32,false
AAL2100,KMCO,KCLT,A321,19:34,false
ASA309,KMCO,KSEA,B39M,19:34,false
AAY1558,KMCO,KATW,A320,19:35,false
AAL2117,KMCO,KDFW,A321,19:37,false
UAL1213,KMCO,KLAX,B39M,19:37,false
UAL501,KDEN,KMCO,B753,19:39,false
AAL2147,KMCO,KMIA,A319,19:40,false
UAL1621,KMCO,KORD,B738,19:40,false
SWA2081,KMCO,KSTL,B38M,19:40,false
SWA2707,KMCO,TJSJ,B38M,19:40,false
FDX358,KMEM,KMCO,B763,19:42,true
WJA1034,CYYZ,KMCO,B38M,19:45,false
UAL2463,KIAD,KMCO,B39M,19:45,false
BHS240,KMCO,MYNN,B737,19:45,false
DAL2035,KATL,KMCO,A321,19:48,false
DAL1133,KDTW,KMCO,B753,19:48,false
FFT2636,KSTL,KMCO,A21N,19:49,false
OCN80,EDDM,KMCO,A333,19:50,false
FFT4556,KATL,KMCO,A20N,19:50,false
SWA1495,KDEN,KMCO,B738,19:50,false
OCN69,KMCO,EDDF,A333,19:50,false
JBU1294,KMCO,KHPN,A320,19:52,false
DAL1668,KMCO,KJFK,A21N,19:52,false
ACA1099,KMCO,CYUL,B38M,19:55,false
DAL1497,KMCO,KATL,A321,19:55,false
SWA2634,KMCO,KDEN,B38M,19:55,false
SWA1235,MDPC,KMCO,B738,19:55,false
AAL2139,KDCA,KMCO,B738,19:56,false
UAL1900,KEWR,KMCO,B739,19:56,false
DAL2529,KAUS,KMCO,A319,19:57,false
DAL2520,KMCO,KLGA,A321,19:57,false
EIN12G,KMCO,EIDW,A333,19:59,false
JBU338,KMCO,KBDL,BCS3,19:59,false
DAL888,KMCO,KBOS,A321,19:59,false
FFT2279,KMCO,KCLE,A321,19:59,false
AAL2076,KMCO,KPHL,A321,19:59,false
FFT186,MGGT,KMCO,A20N,19:59,false
JBU1537,KBDL,KMCO,A320,20:00,false
AAL1205,KMCO,KLAX,A321,20:00,false
DAL1370,KMCO,KRDU,A320,20:00,false
AZU8707,KMCO,SBKP,A332,20:00,false
SWA3431,KRDU,KMCO,B738,20:00,false
AAL612,KCLT,KMCO,A321,20:01,false
JBU1075,KMCO,KPVD,A320,20:01,false
DAL1885,KMSP,KMCO,B752,20:02,false
SWA160,KALB,KMCO,B738,20:05,false
SWA1779,KATL,KMCO,B737,20:05,false
SWA3656,KBHM,KMCO,B737,20:05,false
JBU884,KMCO,KJFK,BCS3,20:05,false
SWA1716,KPHL,KMCO,B737,20:05,false
AAL2064,KORD,KMCO,B738,20:08,false
JBU2919,KMCO,KALB,A320,20:09,false
SWA276,KISP,KMCO,B737,20:10,false
MXY247,KMCO,KCAK,BCS3,20:10,false
FFT1556,KMCO,KCLT,A21N,20:10,false
SWA1347,KMCO,KDAL,B737,20:10,false
FFT3560,KBNA,KMCO,A20N,20:14,false
SWA172,KBWI,KMCO,B737,20:15,false
SWA4493,KMCO,KHOU,B38M,20:15,false
SWA2806,KSAT,KMCO,B737,20:15,false
FFT1808,KMCO,KPHL,A21N,20:16,false
SWA3282,KDAL,KMCO,B38M,20:20,false
SWA1194,KHOU,KMCO,B38M,20:20,false
FFT1728,KLAS,KMCO,A21N,20:23,false
AAL2791,KDFW,KMCO,A321,20:25,false
AFR096,LFPG,KMCO,A359,20:25,false
FDX989,KMEM,KMCO,B752,20:29,true
VXP565,KILG,KMCO,B738,20:30,false
VIR74W,KMCO,EGCC,A35K,20:30,false
UBT78T,KMCO,EGKK,B789,20:30,false
AZU8730,SBCF,KMCO,B763,20:30,false
VIR49E,EGLL,KMCO,A339,20:35,false
DAL2881,KATL,KMCO,B752,20:35,false
SWA787,KBNA,KMCO,B737,20:35,false
WJA1039,KMCO,CYYZ,B38M,20:35,false
SWA2608,KMCO,KBNA,B738,20:35,false
AAL2803,KMIA,KMCO,A319,20:38,false
ROU1677,KMCO,CYYZ,A320,20:40,false
SWA2818,KMDW,KMCO,B737,20:40,false
FFT3311,KMCO,KDEN,A20N,20:43,false
SWA2666,KMCO,KMKE,B38M,20:45,false
SWA4613,TJSJ,KMCO,B38M,20:45,false
UAL1571,KIAH,KMCO,B39M,20:48,false
ICE689,BIKF,KMCO,A21N,20:50,false
SWA1459,KMCO,KFLL,B737,20:50,false
UAE220,KMCO,OMDB,B77L,20:50,false
SWA250,KMCO,TJSJ,B738,20:50,false
DAL2729,KMCO,KDCA,A319,20:52,false
AMX435,KMCO,MMMX,B39M,20:54,false
AAL2531,KPHL,KMCO,A319,20:54,false
JBU334,TJSJ,KMCO,A320,20:54,false
SWA443,KAUS,KMCO,B738,20:55,false
SWA1169,KCMH,KMCO,B38M,20:55,false
DAL2035,KMCO,KATL,A321,20:55,false
SWA4757,KMCO,KBDL,B737,20:55,false
JBU1952,KMCO,KBOS,A320,20:55,false
SWA2678,KMCO,KDJT,B737,20:55,false
SWA4591,KMCO,KIND,B38M,20:55,false
SWA1483,KMCO,KMIA,B737,20:55,false
SWA4709,KMCO,KRSW,B737,20:55,false
FFT2791,KMCO,KORD,A21N,20:59,false
SWA117,KBUF,KMCO,B737,21:00,false
AAL1783,KCLT,KMCO,A21N,21:00,false
SWA4798,KMCO,KSDF,B38M,21:00,false
FFT2594,KMCO,KTTN,A20N,21:00,false
FFT2505,KPHL,KMCO,A21N,21:01,false
BAW38W,KMCO,EGKK,B772,21:05,false
SWA1053,KPIT,KMCO,B737,21:05,false
DAL1885,KMCO,KMSP,B752,21:07,false
DAL1133,KMCO,KDTW,B753,21:08,false
SWA3777,KBWI,KMCO,B38M,21:10,false
SWA1323,KDAL,KMCO,B737,21:10,false
AAL2974,KDFW,KMCO,A321,21:10,false
DAL2561,KLGA,KMCO,A321,21:15,false
VXP564,KMCO,KILG,B738,21:15,false
SWA2710,KMCO,KSRQ,B737,21:15,false
SWA1458,KPVD,KMCO,B38M,21:15,false
JBU229,TJBQ,KMCO,A320,21:15,false
JBU2523,KDCA,KMCO,BCS3,21:17,false
AAL958,KMCO,KDCA,A319,21:19,false
SWA1917,KMCO,KBWI,B737,21:20,false
AVA118,SKBO,KMCO,A320,21:20,false
FFT2249,TJSJ,KMCO,A20N,21:21,false
AAL486,KORD,KMCO,A321,21:23,false
FFT1713,KMCO,KCVG,A20N,21:24,false
SWA1629,KBDL,KMCO,B737,21:25,false
FFT3044,KORD,KMCO,A321,21:25,false
JBU1043,KROC,KMCO,A320,21:27,false
VIR76X,KMCO,EGCC,A35K,21:30,false
SWA2690,KMSY,KMCO,B738,21:30,false
SWA4840,KMCO,KISP,B38M,21:35,false
SWA3949,KSTL,KMCO,B38M,21:40,false
JBU1727,KEWR,KMCO,BCS3,21:42,false
FFT3819,KPIT,KMCO,A321,21:42,false
UAL1932,KEWR,KMCO,B739,21:45,false
SWA856,KIND,KMCO,B38M,21:45,false
OCN81,KMCO,EDDM,A333,21:45,false
SWA1973,KMCO,KDAL,B737,21:50,false
DAL1735,KATL,KMCO,B752,21:53,false
SWA4408,KHOU,KMCO,B38M,21:55,false
SWA320,KMCO,KPIT,B38M,21:55,false
UAL1382,KORD,KMCO,A21N,21:55,false
UAL2451,KIAH,KMCO,B39M,21:58,false
FFT2310,KMCO,KBWI,A21N,21:58,false
AAL2192,KLAX,KMCO,A21N,21:59,false
SWA571,KBNA,KMCO,B738,22:00,false
AAL3200,KCLT,KMCO,A321,22:00,false
ICE686,KMCO,BIKF,A21N,22:00,false
SWA1629,KMCO,KBHM,B737,22:00,false
SWA4762,KMCO,KMDW,B738,22:00,false
GLO7635,KMCO,SBBR,B38M,22:00,false
FFT2451,KCLT,KMCO,A20N,22:01,false
SWA1635,TJSJ,KMCO,B38M,22:05,false
FFT1233,KRDU,KMCO,A320,22:06,false
AAL1700,KMIA,KMCO,A321,22:08,false
JBU283,KJFK,KMCO,A320,22:09,false
MXY849,KGPT,KMCO,BCS3,22:13,false
FFT1540,KIND,KMCO,A20N,22:13,false
FFT3508,KATL,KMCO,A21N,22:15,false
SWA1307,KMCO,KRDU,B737,22:15,false
SWA198,KMCO,KSTL,B738,22:15,false
LAN8187,KMCO,SBGR,B789,22:15,false
SWA1603,KMDW,KMCO,B38M,22:15,false
FFT4170,KMCO,KPHL,A321,22:16,false
AAL2186,KDFW,KMCO,B738,22:17,false
JBU1948,KFLL,KMCO,A320,22:20,false
FFT2130,KMEM,KMCO,A20N,22:20,false
FFT1308,KGRR,KMCO,A20N,22:21,false
SWA3416,KBWI,KMCO,B738,22:25,false
SWA2645,KMCO,KHOU,B38M,22:25,false
CMP434,MPTO,KMCO,B38M,22:25,false
FFT2635,KMCO,KSTL,A21N,22:30,false
AZU8731,KMCO,SBCF,B763,22:30,false
SWA4588,KMCO,KCMH,B38M,22:35,false
FFT2530,KDTW,KMCO,A21N,22:36,false
JBU2832,KLAS,KMCO,A321,22:36,false
UAL520,KSFO,KMCO,B39M,22:36,false
SWA4656,KMCO,KMSY,B738,22:40,false
AFR097,KMCO,LFPG,A359,22:40,false
CMP285,MPTO,KMCO,B738,22:40,false
AAL3268,KPHL,KMCO,A21N,22:43,false
AAL3176,KORD,KMCO,A321,22:54,false
VIR50L,KMCO,EGLL,A339,22:55,false
SWA4830,KMCO,KBNA,B38M,22:55,false
SWA3133,KMCO,KMCI,B38M,22:55,false
MXY883,KPNS,KMCO,BCS3,22:59,false
MXY2855,KRDU,KMCO,BCS3,22:59,false
DAL2540,KLGA,KMCO,A321,23:03,false
FFT4978,KIAH,KMCO,A321,23:05,false
JBU433,KMCO,TJSJ,A320,23:05,false
DAL1733,KATL,KMCO,A321,23:06,false
JBU2583,KJFK,KMCO,A320,23:08,false
ACA1098,CYUL,KMCO,BCS3,23:12,false
JBU2876,KPVD,KMCO,BCS3,23:13,false
JBU195,KHPN,KMCO,A320,23:15,false
FFT1954,KMCO,TJBQ,A21N,23:17,false
FFT4726,KMCO,TJSJ,A20N,23:17,false
DAL1740,KJFK,KMCO,A21N,23:19,false
UAL2323,KIAH,KMCO,B39M,23:22,false
AAL364,KDFW,KMCO,A321,23:24,false
FFT1612,KCMH,KMCO,A20N,23:29,false
SWA572,KBNA,KMCO,B38M,23:30,false
DAL1513,KBOS,KMCO,A21N,23:32,false
UAL1190,KEWR,KMCO,B39M,23:32,false
FFT2615,KLGA,KMCO,A20N,23:32,false
MXY799,KSBN,KMCO,BCS3,23:32,false
JBU1334,TJSJ,KMCO,A320,23:32,false
DAL1123,KDTW,KMCO,A321,23:34,false
MXY831,KHVN,KMCO,BCS3,23:36,false
AVA119,KMCO,SKBO,A20N,23:40,false
SWA4926,KMKE,KMCO,B38M,23:40,false
UAL259,KDEN,KMCO,A21N,23:41,false
MXY761,KAVP,KMCO,BCS3,23:44,false
SWA286,KMCI,KMCO,B738,23:45,false
FFT1745,TJSJ,KMCO,A321,23:46,false
ROU1676,CYYZ,KMCO,A320,23:47,false
FFT2287,KORF,KMCO,A21N,23:47,false
FFT1750,KCVG,KMCO,A20N,23:51,false
JBU699,KLGA,KMCO,A320,23:52,false
SWA4043,KCMH,KMCO,B38M,23:55,false
SWA2821,KMDW,KMCO,B737,23:55,false
DAL2056,KSLC,KMCO,A21N,23:55,false
FFT1541,KPHL,KMCO,A20N,23:56,false
JBU251,KBOS,KMCO,A320,23:58,false
DAL2309,KMSP,KMCO,B753,23:58,false
FFT4003,KBWI,KMCO,A321,23:59,false
AAL1813,KMIA,KMCO,A319,23:59,false
